age,income,credit_score,employment_type,loan_amount,existing_loans,spending_ratio,loan_status
41,82559,668,0,250749,2,0.5161761136006051,1
38,74205,420,1,477095,4,0.3113846600103689,0
25,130694,845,0,7853,4,0.41681141991986903,1
23,88475,316,2,80664,4,0.34507259356944076,0
43,84341,795,1,115884,0,0.45301090802750155,1
46,115377,796,2,53022,1,0.5425317561276997,1
57,62863,804,1,400952,3,0.8713326702139721,0
44,101837,831,1,300868,2,0.8716239564924839,0
39,85439,614,1,278584,3,0.7387119646417997,0
45,27194,368,1,337860,2,0.8860982018543382,0
41,91387,460,1,428500,0,0.8986110710771213,0
32,141361,444,2,111911,3,0.8196797234590503,0
53,101914,684,2,409862,0,0.25565250824429664,1
24,86214,568,0,482781,0,0.4982308724249833,0
27,116176,753,1,90694,3,0.5738839867177394,1
42,119292,817,0,412558,3,0.2868578099309532,1
53,49777,649,2,201692,2,0.7660414390701875,0
37,145355,409,0,200333,4,0.30407839046414664,0
44,46183,782,2,264004,0,0.4683301427750887,1
54,47445,706,1,400151,1,0.24823852594951695,0
48,87038,350,0,494218,2,0.56721516157105,0
59,136477,702,0,440592,2,0.6179290127842787,0
42,107201,775,0,210870,4,0.7146237951124756,0
37,36198,386,0,475356,4,0.4376230420780671,0
54,41411,367,1,440697,0,0.6133720497222266,0
26,70577,341,2,486885,2,0.7139031377623304,0
26,35867,356,2,121189,2,0.7334246042370167,0
54,82501,495,1,99203,1,0.41114929251502597,0
21,34266,361,2,191793,0,0.24739275112468753,0
30,59422,562,0,498993,0,0.226333634286088,0
41,55208,411,1,104039,4,0.7376421992848086,0
25,128538,477,2,269982,0,0.469807242026872,0
22,141544,325,1,171402,1,0.2937598639623461,0
42,51213,709,1,477192,0,0.32914225486489057,1
22,27367,830,2,107210,3,0.7363053323621864,0
30,144158,616,2,235648,3,0.6192314004835354,0
54,99026,831,1,370284,1,0.5509822163144995,1
36,55362,405,1,105166,4,0.6361053099371728,0
59,139377,763,2,304138,2,0.2962496879101969,1
42,71588,545,1,227947,0,0.4233295700371099,0
32,58285,380,2,35384,4,0.4618444621695505,0
44,146683,695,1,312522,4,0.42014843856585216,1
58,145085,821,1,374462,0,0.8050914184944553,0
30,94755,563,1,430859,2,0.606994801256832,0
55,91846,573,2,415142,0,0.7105249852387254,0
52,56307,471,0,43977,2,0.36569426291298757,0
27,115167,564,2,28652,1,0.3848518261070253,0
41,100280,325,1,199367,2,0.3577351881547024,0
40,39867,768,0,15270,4,0.6815857043518903,0
46,76523,775,0,87804,1,0.44432869698336286,1
24,104161,655,1,197702,3,0.48355889268291413,1
42,26378,325,2,41417,1,0.6963851254872027,0
35,104685,333,0,132390,2,0.8802590913182438,0
41,127669,563,0,445110,1,0.3133127196133226,0
35,96958,437,2,61042,1,0.2438733877643624,0
42,47926,761,2,330397,3,0.33639215237722264,1
48,123215,467,0,184913,2,0.7144724794742947,0
34,118707,380,2,319867,4,0.33623910373431143,0
47,33180,706,0,156389,1,0.6090466818374204,0
48,112837,345,1,453224,0,0.6132215755492875,0
46,138070,352,2,172506,4,0.40609617020795674,0
22,56931,775,0,182197,1,0.24810839591364012,1
45,44014,315,2,217056,4,0.47944036221612324,0
23,134775,659,2,342593,0,0.33074979557957496,1
28,116472,786,0,210174,4,0.32913124718656683,1
53,99872,801,1,234052,4,0.5658122097201186,1
55,78502,440,0,86141,0,0.6711847966684275,0
26,107736,746,2,5557,0,0.2527905365865696,1
59,25470,589,0,374920,0,0.6048249790497506,0
43,116395,508,2,442599,3,0.3723411504139225,0
45,34953,774,0,404256,0,0.6713086427137779,1
39,124580,712,1,51652,4,0.7671510853416568,0
25,58507,726,1,497648,0,0.7649095449661187,0
31,138961,670,1,121048,1,0.458902950768514,1
32,112969,589,1,65941,0,0.597088771714281,0
30,111493,731,0,354484,0,0.7555866286861661,1
28,26523,567,1,341972,2,0.24256718303633404,0
44,106923,450,0,162182,4,0.6239370353206535,0
48,77190,554,2,403565,4,0.7855653886771119,0
56,67761,652,2,166446,1,0.4606498985310685,1
57,51169,676,2,351689,3,0.5187856797869007,1
41,65641,657,1,377767,2,0.6891096479915448,0
28,42990,669,1,47591,1,0.24751929830598915,1
29,49661,526,1,398273,1,0.4699451722944379,0
35,33419,602,2,391151,4,0.40699753915669423,0
38,34457,688,2,472255,2,0.21189597471099159,0
40,87600,676,2,360973,4,0.3371808628632821,1
26,123619,417,2,256608,3,0.4771184959121945,0
32,96102,304,0,331722,4,0.3382000958803997,0
22,53085,743,0,375641,0,0.6216788227361896,0
27,117064,651,1,155193,4,0.5140568251354163,1
36,70654,832,1,272637,0,0.22763690634136938,1
23,26130,423,2,264830,1,0.39252818501876185,0
23,125723,576,0,107181,3,0.21363373926544982,0
47,22042,693,0,72818,0,0.4506946259261332,0
58,90134,659,1,224778,3,0.38137701242208344,1
53,62982,768,0,387340,4,0.6817307475179231,0
48,118422,356,1,268575,4,0.4151848479175726,0
21,85185,550,2,458685,1,0.46261106520905476,0
28,53477,449,2,460457,4,0.707733752304246,0
57,134161,751,1,443510,0,0.536642373136057,1
52,72709,461,2,105079,1,0.5895180650170879,0
57,48716,419,2,260270,3,0.788942664623214,0
24,98137,650,0,222199,1,0.34482181382015786,0
50,56018,398,0,409567,3,0.8924298699693132,0
26,28061,466,0,168555,2,0.8300735642882757,0
39,28609,813,0,298339,0,0.4005869800207427,0
52,55371,700,0,249015,0,0.825056892334392,0
29,130350,664,1,260280,3,0.7277693108077694,0
32,103021,625,1,238761,4,0.8515295303735062,0
31,40805,546,0,158807,4,0.6837946316880221,0
36,27857,733,2,20203,2,0.672134168088911,0
21,31620,392,2,271118,3,0.20242508636827194,1
41,28177,567,1,240281,2,0.5322280700725395,0
50,50111,620,1,369913,3,0.34018802432489614,0
33,140770,361,1,259171,2,0.4268570214183051,0
54,108578,599,2,90222,3,0.8851709437974391,0
24,104181,702,1,437929,0,0.25985137047832363,1
48,109941,602,2,260848,2,0.7057405293176549,0
58,147049,552,1,17636,2,0.32106138930961126,0
51,31826,777,2,302214,3,0.20518093764730383,0
47,33890,668,1,296267,1,0.5509930961935303,0
25,102428,459,1,125973,1,0.31285070913178514,0
45,137067,465,2,430028,0,0.8758263791871039,0
23,146044,504,1,426976,4,0.3425877159765073,0
53,78031,566,0,9966,4,0.3344246918244075,0
24,139440,437,2,247823,0,0.22251684726258672,0
45,132134,667,1,385558,4,0.4308737470752379,1
40,95020,742,2,351106,3,0.2168781724502994,1
54,25495,316,1,84698,1,0.5492206446701889,0
46,48481,367,0,414274,0,0.5539274499791862,0
25,31267,432,1,46482,3,0.23727030094479018,0
55,137897,729,1,245275,0,0.36804359389119135,1
48,125702,607,0,7998,1,0.7824745396010462,0
49,26743,473,2,127659,4,0.5237813410477565,0
29,74800,711,1,66265,3,0.5042270291100401,1
58,123475,396,1,71445,1,0.6891438631532587,0
26,68773,453,0,378177,0,0.7004173604424906,0
39,77042,541,2,170720,2,0.7333738205569804,1
31,69476,603,2,458839,3,0.7813376275603361,0
22,147967,584,0,345177,0,0.3625754524816586,0
29,112105,326,0,351624,0,0.24646642509554573,0
41,48552,701,1,143599,1,0.46618541502932465,1
44,85242,659,0,371144,0,0.7985685374362066,0
54,65772,359,0,139144,3,0.2546200649998976,0
42,63730,501,0,410234,3,0.6031676591620652,0
23,48948,669,2,34652,0,0.6907580643989752,0
32,96311,832,0,9476,1,0.536985049297608,1
48,89093,451,1,100768,3,0.37862281052462565,0
50,89123,401,1,163554,2,0.42841663727635404,0
46,36535,745,1,238865,4,0.25015646858851026,0
41,86490,528,0,198585,1,0.40480848313707607,0
48,66562,424,2,222483,1,0.23106460529289202,0
46,139042,535,0,283363,4,0.708427498693778,0
53,145251,461,0,297592,4,0.8285966949581804,0
41,109080,652,1,478119,3,0.643459189917515,0
55,147844,367,0,423336,0,0.6596922560532307,0
54,78535,472,2,273999,0,0.5304996359982703,0
38,118991,560,1,454769,2,0.30922551444357566,0
31,61269,516,2,466849,0,0.20540759887735877,0
43,100674,423,2,180657,2,0.44078319832739976,0
42,62462,461,2,483641,2,0.7260419901596693,0
37,23127,500,0,137156,1,0.872302105520907,0
25,43147,753,0,103856,1,0.5017594480193293,1
31,65528,701,0,158016,3,0.4557737086334731,1
50,97095,761,0,432137,4,0.5121709544319668,1
35,133100,574,1,66282,4,0.4994424270629352,0
47,88931,505,0,92393,2,0.6381158830990514,0
55,110925,339,1,187469,4,0.7139031779686653,0
53,86381,572,2,134822,2,0.7494706162782061,0
40,119468,392,1,23070,4,0.6547233666043235,0
36,131258,341,0,191059,3,0.5064067711511505,0
54,83749,764,1,251453,1,0.8650726288860768,0
22,58672,678,0,61690,1,0.6977137874598864,0
55,33731,406,0,226083,2,0.49866062859232424,0
48,144647,627,1,66134,4,0.5126072439668531,0
59,74512,364,1,354899,0,0.7725865949503108,0
26,118658,664,2,374137,3,0.5083786214057064,1
29,71024,783,2,457655,4,0.5613915359453638,1
40,136712,323,2,298633,0,0.40408660434373683,0
21,121121,839,2,28178,3,0.7872403837197088,0
28,23832,361,2,346163,3,0.565599836212324,0
43,52332,790,1,325100,1,0.5867751568725994,1
23,32467,572,2,183874,2,0.8164727818993791,0
24,61025,528,1,246535,4,0.8443620874930466,0
45,33107,319,2,67778,3,0.776935657666564,0
58,148347,302,0,193791,4,0.24575928908411587,0
35,97994,720,2,431789,3,0.5104563712460801,1
41,114202,606,0,431904,1,0.4403316574066978,0
55,63481,731,1,116466,2,0.3494603469303831,1
34,22581,435,2,123292,0,0.8362677130920502,0
56,95118,814,1,495281,0,0.8230482708201527,0
32,144010,492,2,366891,1,0.5257085182982755,0
37,71638,714,1,241424,3,0.29419259547100446,1
59,143714,417,2,51475,1,0.20935593423225124,0
29,28418,508,2,317841,2,0.5069269563953731,0
55,113627,333,0,432194,0,0.22796860400148017,0
33,49113,617,1,165749,4,0.6266891593438321,0
35,104363,419,1,479756,0,0.6258862096160482,0
38,143607,824,1,15272,2,0.8292576135422138,0
53,83044,388,1,404428,3,0.3330343898025496,0
26,99955,811,1,288215,1,0.4599759696894808,1
47,81030,346,0,113644,0,0.801681772148995,0
43,31814,821,2,211308,0,0.5320075517430805,0
47,119340,583,0,362660,4,0.24180630228036099,0
54,30024,676,1,153369,1,0.27754873811687003,0
58,83288,433,1,188004,4,0.7694182001049157,0
34,129236,547,2,242957,4,0.7205882010199591,0
56,77836,617,0,455100,3,0.8131170620167543,0
28,27435,735,2,426841,0,0.28320281613640064,1
55,87084,475,2,33831,1,0.7322917206575692,0
39,144023,650,0,255747,3,0.6585730554707323,0
50,90601,442,2,385457,3,0.36260526879872995,0
34,108416,697,0,128950,3,0.8817330698889276,0
40,140871,668,0,454694,2,0.5992483734058618,0
45,138645,800,1,330053,2,0.8348145827779947,0
44,23407,669,2,296511,3,0.8013651939448905,0
34,118943,681,1,181885,2,0.4331878223658281,1
46,52940,385,2,499090,1,0.5751698033907693,0
58,25666,759,2,25121,0,0.5019578095832702,0
43,57122,624,1,302691,1,0.6963542991820529,0
42,138647,821,1,330786,0,0.6116294031803994,0
39,45092,788,1,292058,2,0.7493974731260689,0
23,149753,696,0,383808,1,0.20822658171858918,1
39,143402,654,2,153250,4,0.6814552829901909,0
29,95645,587,0,72258,3,0.4233456086537585,0
48,121190,758,2,215493,0,0.35695549792259257,0
40,120468,835,2,65563,0,0.7608689564510707,0
27,149207,590,0,186122,4,0.2624548478317298,0
34,46505,467,0,329751,4,0.35992203156939884,0
29,56713,727,2,70638,3,0.34261403876984475,1
39,74387,789,1,360115,2,0.4938778115417913,1
34,63169,654,1,263140,1,0.42563574919008274,1
58,93282,495,1,411478,1,0.704327821976769,1
56,97511,844,1,405669,1,0.6895589164210336,0
37,71742,310,2,244015,2,0.4278296237742273,0
50,60522,555,1,181246,3,0.5058865433020566,0
29,101132,695,1,383864,1,0.34553572892584106,1
53,139622,708,1,344904,0,0.6695844303473895,0
45,138764,661,2,404388,0,0.47735591809280287,1
34,123489,558,0,81788,0,0.2929782731095507,0
31,119397,302,1,285062,4,0.2890858443380579,1
55,23880,383,2,274341,4,0.42562447489482286,0
34,63454,455,2,364271,2,0.7231275200453371,0
50,75711,475,1,149749,1,0.21785303529205027,0
24,63539,771,0,409255,4,0.3804422852280175,1
24,128984,723,0,294929,0,0.3137403112221301,1
48,88321,433,0,271714,4,0.8695344749139304,0
28,107985,679,2,77242,0,0.6936971227797184,0
22,34799,576,1,409871,1,0.3632628788832623,0
42,134584,535,1,234810,2,0.34522240980533625,0
36,124843,312,2,52907,3,0.8006213817710937,1
49,80102,641,1,276593,3,0.33315868749148914,0
50,70726,334,1,291774,0,0.8979414401380588,0
32,68784,513,0,341802,4,0.39761218400797976,0
55,140364,711,1,51371,4,0.2590329004086745,1
31,133034,704,1,409207,0,0.6836593258118007,0
41,63333,793,2,29887,1,0.6267499548089216,0
41,60828,458,2,18859,0,0.8998755157530196,0
25,89526,409,0,421856,1,0.7614600210603826,0
40,74362,848,2,315483,2,0.5001855731932674,1
57,73997,825,0,489284,2,0.6736280137141585,0
23,143973,646,0,189307,0,0.7724946175223464,0
53,70341,578,1,269656,2,0.5596085678103065,0
29,39073,778,0,348126,4,0.3910100155146481,0
29,122399,410,1,289056,1,0.34707394960045873,0
24,34549,730,0,235639,3,0.40669700562953004,0
55,103795,841,2,125639,3,0.7936481471688637,0
37,76920,414,2,171587,2,0.4663026607421147,0
54,105326,389,2,413632,1,0.4006649109964222,0
44,95515,511,0,471032,4,0.7641210594565566,0
52,149392,849,0,212582,3,0.22234423924218047,1
21,40316,838,1,382925,4,0.6157707896512394,0
28,46183,659,1,441962,4,0.81154226223039,0
43,113860,785,1,179847,3,0.48705862433892516,1
32,44624,671,1,369211,3,0.3885227129514991,1
32,82515,514,0,279371,2,0.5441963486051695,0
35,123712,314,0,411247,1,0.7022340173844555,0
39,105781,558,1,244891,0,0.5616238941246396,0
46,66705,762,0,300144,1,0.20534729623804118,1
49,109326,419,0,318397,0,0.25482718927561115,0
42,46756,427,0,115848,3,0.704929896162791,0
41,80390,822,0,334708,4,0.479965934412849,1
58,88369,624,1,125921,1,0.7493430818891644,0
40,90821,619,1,363113,4,0.6546429398741362,0
49,29589,805,0,389758,1,0.6070610840253152,0
24,133012,825,2,154385,1,0.8309626178648879,0
27,34116,349,1,250398,4,0.21492545143649888,0
48,93181,368,1,342330,2,0.3085240529784612,0
48,64786,690,2,227832,3,0.6370631688443831,0
24,114686,682,1,455967,2,0.24607963258506682,1
42,143711,315,2,319636,2,0.6514793395424838,0
32,96425,738,2,297508,1,0.8888847539176874,0
23,50286,431,0,416577,3,0.8151656692961737,0
42,123081,547,1,72949,1,0.6136418468178,0
22,35994,572,2,111330,0,0.8257836720141736,0
44,121039,648,0,429286,1,0.2813877058863857,1
54,131915,783,1,108722,4,0.5182859154478949,1
47,142961,849,0,158481,1,0.500073281068453,1
21,110198,656,0,34854,0,0.4355133108950937,1
28,124672,617,2,101742,1,0.2001409786940173,0
43,46639,347,1,124625,0,0.8237203130278765,0
58,37205,309,0,34655,3,0.7443946271069564,0
26,76677,532,2,408168,1,0.6570002609198522,0
42,52930,335,2,434581,0,0.2902767906961438,1
45,93313,712,0,481514,3,0.46474359358405287,1
38,113851,761,0,333300,4,0.8470288981574818,0
37,133153,303,2,235305,2,0.6318507235486827,0
32,112509,343,0,126232,0,0.6223873755682175,0
26,38316,554,0,192796,4,0.8391886023299242,0
46,47304,413,1,282599,3,0.5918836074297464,0
47,121839,696,2,223818,4,0.6183362739898854,0
28,116058,473,0,445889,1,0.44200098613335215,0
39,107876,554,2,137046,2,0.4600086504626601,0
21,105366,765,1,279823,0,0.6799248036899068,0
49,33403,576,2,197863,3,0.42430465164191844,0
55,100052,763,2,32429,2,0.591375544411495,1
34,137478,801,2,285217,3,0.39543768380960576,1
55,104627,740,1,75207,4,0.31628766656811175,1
40,93495,368,1,35365,3,0.518081721257091,0
33,51932,808,2,454144,3,0.352212208689875,1
58,116090,625,2,247975,4,0.8289460135570785,0
28,56701,366,1,341597,4,0.41252907607892303,0
40,23385,603,0,111657,2,0.6181814668775247,0
53,141324,783,1,12784,0,0.38440928838164273,1
46,119226,847,2,379673,4,0.3806134839073365,1
59,77241,716,0,497178,2,0.44544525703488547,1
41,30367,458,0,135229,3,0.8411121971246642,0
29,85030,448,0,237273,3,0.47404841679968657,0
44,66505,326,1,256428,1,0.7748865285969011,0
57,144462,547,1,125913,4,0.33810865217690306,0
37,53332,400,1,148363,2,0.23371868019550177,0
44,105178,395,1,482678,2,0.747174544911009,0
41,96325,683,2,293298,0,0.579312428219971,1
59,55268,581,0,262946,2,0.552608069118845,0
59,106486,621,2,292794,4,0.3905440944745895,0
33,45563,695,1,204813,2,0.2506219104015463,1
31,125185,577,1,238420,1,0.5380020254329922,0
39,56404,828,2,100830,3,0.8070584511595602,0
31,75182,562,0,303345,3,0.2840154095924401,0
33,52991,592,0,437695,2,0.8504196155430206,0
21,124601,593,1,77920,2,0.3923103561691303,0
39,67663,694,1,218869,2,0.5725304049800636,1
32,85886,812,1,448459,2,0.2465558768266073,1
28,142002,479,1,466811,1,0.49753261566185203,0
28,103848,534,0,167806,4,0.28812852048501447,0
32,44127,636,2,224999,1,0.23358165025404526,0
53,77692,307,0,86451,1,0.8765903853993549,0
46,114389,742,2,241889,1,0.7110661748248928,0
59,57500,838,1,379313,3,0.7033404047095624,0
48,53785,390,1,104978,1,0.26338478263862647,0
25,104146,571,2,47568,2,0.8505453671414194,0
28,109126,304,1,253586,1,0.52862796050692,0
45,114979,518,0,161865,2,0.7965988476402017,1
47,67997,417,1,319348,4,0.20882077077963956,0
43,27170,414,1,444962,3,0.40874453693625484,1
50,33303,562,1,430205,4,0.8972329854885259,0
43,91743,605,1,185537,4,0.4994866298867794,0
40,97852,721,0,226913,3,0.8219454772050483,0
38,55187,506,2,197455,2,0.4295988438597278,0
38,85034,602,1,21767,2,0.5677303925877444,0
22,91776,411,1,305796,2,0.7979533461481723,0
24,21893,716,0,481948,3,0.6240743921427547,0
50,33753,584,0,89244,1,0.707634639851298,0
53,58090,484,0,411599,0,0.36018324295369486,0
56,84922,520,1,469000,1,0.3091233062185976,0
38,96768,743,2,368877,1,0.3612145103867592,1
57,79412,416,0,327233,4,0.5451340524009398,0
39,142406,369,0,31440,0,0.7606753353374729,0
48,76030,369,0,319587,2,0.44779569533338637,0
40,37509,726,2,323469,1,0.5953710473943798,0
53,88653,742,1,222838,3,0.7633687226847665,0
32,56929,436,1,231262,1,0.36714352626484936,0
35,149626,803,1,60919,2,0.8180830144438667,0
59,68291,430,0,152683,1,0.8671576185556682,0
22,24042,517,1,199555,4,0.22727909505952515,0
49,82574,470,0,420673,4,0.24137777705935104,0
30,57201,774,2,408472,1,0.26367180312235183,1
22,112282,428,2,453072,4,0.7437378859567512,0
31,34016,356,1,307677,3,0.33253586162528437,0
33,45022,480,0,366970,0,0.707987190526135,0
30,120962,545,0,103995,1,0.5088932489103204,0
34,47938,443,1,164353,3,0.7853785065599819,0
38,63678,350,2,334419,3,0.7659887889629828,0
29,138171,667,2,399741,3,0.8717637929677129,0
59,149638,758,2,152525,2,0.37572649533348773,1
48,121248,517,2,404467,1,0.3604674139404225,0
23,81720,556,2,375888,1,0.2220555827020195,0
40,125514,455,1,24507,1,0.4872912667985702,0
26,76805,741,1,215468,0,0.521344218128792,1
47,94323,324,1,222716,3,0.8751596834006066,0
22,21986,835,2,426122,1,0.7815497059203811,0
49,96478,359,2,471401,4,0.31675420263494647,0
58,102994,766,1,497807,2,0.7589425538257406,0
23,32161,733,1,280337,0,0.3248094965850291,0
36,40689,365,2,494774,2,0.25443554890044395,0
50,147101,405,0,364336,3,0.7859579260197156,0
22,114699,395,1,243143,4,0.8831717072998497,0
37,80924,467,2,217521,3,0.26168298116946287,0
32,121311,341,2,331186,1,0.7697474133529374,0
55,119273,403,1,326660,2,0.8014488540502172,0
21,94308,503,0,479381,4,0.28312890898650955,0
35,121128,819,2,166764,2,0.3982774302403622,1
46,83745,581,1,337634,0,0.7135624473091453,0
57,146881,342,2,38512,4,0.7654111957077698,0
41,21211,409,2,146791,0,0.4477818854347656,0
51,20229,509,2,191499,4,0.31195057977566465,0
45,138972,348,2,425865,1,0.6538411332064665,0
43,68542,414,0,17402,2,0.6913780222704347,0
44,34345,454,1,370024,2,0.5525254977265195,0
58,121489,802,1,124764,3,0.3014587473480109,1
48,51819,370,1,145288,4,0.7911407210258283,0
41,67779,818,1,250739,4,0.6516861713465616,0
38,102421,635,1,36050,0,0.8084149741815847,0
56,112244,366,0,100808,4,0.8530783521430578,0
55,85584,792,2,55093,2,0.7639884988066481,0
29,39950,512,2,10050,4,0.8710601901614343,0
58,35173,480,1,313860,3,0.8679804220221046,0
50,137743,547,2,120455,3,0.6335411887732352,0
54,78032,513,2,400654,2,0.7097218713268538,0
52,135074,658,2,375830,2,0.6895859747148079,0
23,119273,548,1,52431,2,0.6347953365155097,0
23,48036,815,1,248445,4,0.21354862308159656,1
48,143885,387,0,283904,4,0.4491346774599453,0
35,132857,475,1,475830,1,0.27005481959803623,0
43,91356,725,0,152545,0,0.41018137709252434,1
31,34292,380,1,48815,4,0.24799536484826823,0
52,23052,437,2,198532,1,0.8440220476559321,0
56,64377,732,0,407473,1,0.5159309409591668,1
53,109317,769,0,92986,3,0.3325551133727698,1
44,87838,649,0,30634,4,0.6093454617447663,0
59,87819,425,1,327547,1,0.33751565336083406,1
54,133689,608,0,51573,3,0.7631082252532984,0
48,128103,529,1,426864,0,0.4141433768181757,0
57,35620,759,0,228784,3,0.4204304430054515,0
27,50461,644,1,447196,0,0.8089656607414935,0
24,40750,609,0,132099,2,0.5914420192551644,0
57,118426,319,2,277440,2,0.821111474028857,0
21,108719,840,2,458413,3,0.4890216209057507,1
21,29472,776,0,289103,2,0.44074938758645454,0
40,89263,568,1,19570,4,0.5543420980862757,0
39,132036,302,1,302567,3,0.2430441698420367,0
49,77602,315,1,85263,1,0.3079405398465248,0
30,45523,657,2,416115,4,0.35366514500842217,1
38,50766,432,2,171857,3,0.7716740978805232,0
48,123262,611,2,117446,0,0.7136591298375325,0
55,86060,781,1,198878,2,0.3353150951487605,1
51,29079,843,1,324107,2,0.3937232950614681,0
47,28399,604,1,476091,2,0.8609833044269892,0
31,80726,568,0,39341,3,0.26006207355821687,0
58,112906,713,0,10597,4,0.5832185687036421,1
25,36532,324,0,490864,0,0.5654048944101493,0
28,142689,615,2,408460,2,0.7079954720103825,0
54,102357,575,2,139868,4,0.3830047634474518,0
32,63162,688,1,112127,1,0.8543408555585335,0
58,23749,743,0,80589,1,0.48740801714008647,0
21,31353,726,1,426744,0,0.40000372506394344,0
51,132313,356,0,251992,2,0.43580859179210535,0
24,48477,667,0,416864,1,0.4441056441601998,1
25,44570,641,1,351111,4,0.3392498895656959,0
50,106373,603,1,136607,4,0.8496377438654323,0
44,31437,673,0,315613,1,0.3224126292265339,0
23,58104,411,0,200984,2,0.8179828440375585,0
31,83370,305,2,311637,0,0.48345045395829916,0
24,24551,578,1,470633,2,0.3884935384575261,0
46,88359,681,1,50785,3,0.33895626698706294,1
47,74880,312,1,258138,1,0.553039630935789,0
47,32916,602,1,352161,3,0.6684809800926964,0
26,146150,459,0,374915,1,0.828754721322337,1
35,100703,453,2,396170,0,0.656712608597094,0
50,61445,480,1,499593,2,0.538563743190939,0
57,67636,825,0,464777,2,0.22343324520475832,1
57,93927,479,0,166941,1,0.8407988339729338,0
57,98194,676,0,201166,4,0.8316584700877077,1
55,49685,467,0,236427,3,0.46510187712457746,0
43,71134,513,0,35192,2,0.22032426387292875,0
26,108916,449,1,205229,2,0.7133586860553227,0
24,127967,315,1,494318,1,0.7541766137999926,0
38,114455,390,2,484699,4,0.579726080688743,0
29,147763,419,1,84941,3,0.4820124896839745,0
49,87847,552,0,324688,4,0.7957929864620992,0
33,59993,359,2,140475,4,0.3347614916807298,0
37,64333,565,0,434307,1,0.5076907324510745,0
52,128574,708,0,188582,4,0.21714027750308348,1
42,78865,330,1,486277,3,0.3148073695842403,0
24,99096,320,0,10017,0,0.8585818642746075,0
25,69756,588,1,175275,0,0.6046582752553302,0
57,142863,842,0,192545,3,0.7639146306694728,0
33,81192,797,2,188195,1,0.5405502898718995,1
54,80686,773,0,315404,2,0.7843789686059781,0
42,68733,704,1,50938,1,0.5772653575889232,1
43,124089,847,0,194001,3,0.20317639938768994,1
23,45993,431,1,90265,4,0.8297893049215797,0
54,50492,623,1,492182,0,0.30399628388513883,0
52,40981,431,2,371264,4,0.5153883329154396,0
41,44143,820,1,173444,1,0.5336720301941072,1
41,97603,329,2,368872,3,0.2330653915827997,0
31,109452,600,2,189324,0,0.23714926980747145,0
59,80277,303,0,281772,3,0.7337862666112946,0
24,127044,624,2,390383,0,0.4103155530354864,0
21,131957,808,1,148573,0,0.48673971636791885,1
48,69990,536,1,123165,0,0.5948787608256678,0
44,148406,834,2,428347,1,0.4613702731831392,1
55,82888,315,0,356246,3,0.7425261985802358,0
33,89351,833,2,356504,2,0.8191252575334171,0
54,117372,745,2,124346,2,0.24180251888390078,1
31,69999,802,1,335492,2,0.6447823687332261,0
56,123013,529,0,365492,3,0.4223620052200039,0
37,122811,406,0,97862,4,0.6082926948917546,0
55,124879,688,0,251393,3,0.5387351226926089,1
38,90309,562,0,14402,0,0.4335749647085976,0
42,32446,364,1,96861,4,0.2663709524314497,0
44,50733,564,0,454172,0,0.5916079380520283,0
39,139156,637,0,393265,0,0.27895479649874627,0
57,96000,600,0,187992,3,0.30928406172368655,0
59,68632,677,1,267084,2,0.887522678451637,0
41,41576,474,1,112089,4,0.42169363324295517,0
28,23320,451,0,31000,1,0.6091053327350296,0
48,30750,775,1,356939,2,0.3905623594133448,0
25,123002,565,2,117885,1,0.8058566070243027,0
37,73463,628,0,203534,3,0.39833813361134535,1
57,46572,462,1,464608,4,0.45681960614624223,0
56,138361,737,0,273132,3,0.6258713044670231,0
39,37948,642,0,210351,1,0.8089906953512105,0
47,146898,666,1,324143,0,0.7713499081717092,0
54,136528,764,2,467890,3,0.3847019198898743,1
31,58826,498,0,245456,4,0.7806884702468739,0
32,109051,799,2,217690,3,0.6908367207736742,0
41,47867,315,1,451642,2,0.8928799432877113,0
31,80231,595,0,457040,3,0.854813367590376,0
59,86262,810,1,118174,1,0.5731957054317641,1
48,111356,538,1,234982,3,0.7249500334347789,0
25,146340,600,1,210471,4,0.5991257913910598,0
37,92233,305,1,65659,3,0.6164968094804806,0
40,64678,519,0,436006,3,0.2710505809844451,0
32,127561,752,2,250776,4,0.2015719959343587,1
26,32963,732,2,100343,3,0.2337304621324211,0
37,84360,685,0,420334,4,0.876641467526097,1
39,69434,594,0,188097,1,0.2883877595460924,0
46,86617,417,2,389597,4,0.23107279292263025,0
52,40269,704,2,64938,1,0.4167509467950155,1
26,137569,311,0,10149,1,0.6117259579681698,0
56,96312,508,1,43079,4,0.8639224510120529,0
58,117352,464,0,138556,3,0.6899213049860409,0
31,99732,593,2,453690,2,0.39344707823011676,0
53,137658,818,1,488943,4,0.8573406127660037,0
44,127648,377,2,380460,3,0.2252287526856406,0
43,101494,733,1,315745,1,0.8853378050867549,0
35,108905,376,2,253965,0,0.24104849057851432,0
47,97225,347,1,310953,2,0.7276949811400162,0
31,102867,381,0,156863,3,0.23170827742141706,1
37,57528,508,0,205415,2,0.8520930096579549,0
34,144597,744,1,162720,0,0.2760661277117974,0
47,98972,821,1,429306,0,0.23533530911899458,1
38,85602,328,0,357780,0,0.8224856083774632,0
48,116261,603,0,135366,4,0.2670557187423375,0
24,110748,764,1,232557,2,0.7585519035460584,0
27,143193,801,1,106477,4,0.7229242483192055,0
55,146277,745,0,22857,0,0.6192146269418564,0
29,53332,789,2,392449,3,0.46457390415351457,1
