age,income,credit_score,employment_type,loan_amount,existing_loans,spending_ratio,loan_status
41,55208,411,1,104039,4,0.737642199,0
25,128538,477,2,269982,0,0.469807242,0
22,141544,325,1,171402,1,0.293759864,0
42,51213,709,1,477192,0,0.329142255,1
22,27367,830,2,107210,3,0.736305332,0
30,144158,616,2,235648,3,0.6192314,0
54,99026,831,1,370284,1,0.550982216,1
36,55362,405,1,105166,4,0.63610531,0
59,139377,763,2,304138,2,0.296249688,1
42,71588,545,1,227947,0,0.42332957,0
32,58285,380,2,35384,4,0.461844462,0
44,146683,695,1,312522,4,0.420148439,1
58,145085,821,1,374462,0,0.805091418,0
30,94755,563,1,430859,2,0.606994801,0
55,91846,573,2,415142,0,0.710524985,0
52,56307,471,0,43977,2,0.365694263,0
27,115167,564,2,28652,1,0.384851826,0
41,100280,325,1,199367,2,0.357735188,0
40,39867,768,0,15270,4,0.681585704,0
46,76523,775,0,87804,1,0.444328697,1
24,104161,655,1,197702,3,0.483558893,1
42,26378,325,2,41417,1,0.696385125,0
35,104685,333,0,132390,2,0.880259091,0
41,127669,563,0,445110,1,0.31331272,0
35,96958,437,2,61042,1,0.243873388,0
42,47926,761,2,330397,3,0.336392152,1
48,123215,467,0,184913,2,0.714472479,0
34,118707,380,2,319867,4,0.336239104,0
47,33180,706,0,156389,1,0.609046682,0
48,112837,345,1,453224,0,0.613221576,0
46,138070,352,2,172506,4,0.40609617,0
22,56931,775,0,182197,1,0.248108396,1
45,44014,315,2,217056,4,0.479440362,0
23,134775,659,2,342593,0,0.330749796,1
28,116472,786,0,210174,4,0.329131247,1
53,99872,801,1,234052,4,0.56581221,1
55,78502,440,0,86141,0,0.671184797,0
26,107736,746,2,5557,0,0.252790537,1
59,25470,589,0,374920,0,0.604824979,0
43,116395,508,2,442599,3,0.37234115,0
45,34953,774,0,404256,0,0.671308643,1
39,124580,712,1,51652,4,0.767151085,0
25,58507,726,1,497648,0,0.764909545,0
31,138961,670,1,121048,1,0.458902951,1
32,112969,589,1,65941,0,0.597088772,0
30,111493,731,0,354484,0,0.755586629,1
28,26523,567,1,341972,2,0.242567183,0
44,106923,450,0,162182,4,0.623937035,0
48,77190,554,2,403565,4,0.785565389,0
56,67761,652,2,166446,1,0.460649899,1
57,51169,676,2,351689,3,0.51878568,1
41,65641,657,1,377767,2,0.689109648,0
28,42990,669,1,47591,1,0.247519298,1
29,49661,526,1,398273,1,0.469945172,0
35,33419,602,2,391151,4,0.406997539,0
38,34457,688,2,472255,2,0.211895975,0
40,87600,676,2,360973,4,0.337180863,1
26,123619,417,2,256608,3,0.477118496,0
32,96102,304,0,331722,4,0.338200096,0
22,53085,743,0,375641,0,0.621678823,0
27,117064,651,1,155193,4,0.514056825,1
36,70654,832,1,272637,0,0.227636906,1
23,26130,423,2,264830,1,0.392528185,0
23,125723,576,0,107181,3,0.213633739,0
47,22042,693,0,72818,0,0.450694626,0
58,90134,659,1,224778,3,0.381377012,1
53,62982,768,0,387340,4,0.681730748,0
48,118422,356,1,268575,4,0.415184848,0
21,85185,550,2,458685,1,0.462611065,0
28,53477,449,2,460457,4,0.707733752,0
57,134161,751,1,443510,0,0.536642373,1
52,72709,461,2,105079,1,0.589518065,0
57,48716,419,2,260270,3,0.788942665,0
24,98137,650,0,222199,1,0.344821814,0
50,56018,398,0,409567,3,0.89242987,0
26,28061,466,0,168555,2,0.830073564,0
39,28609,813,0,298339,0,0.40058698,0
52,55371,700,0,249015,0,0.825056892,0
29,130350,664,1,260280,3,0.727769311,0
32,103021,625,1,238761,4,0.85152953,0
31,40805,546,0,158807,4,0.683794632,0
36,27857,733,2,20203,2,0.672134168,0
21,31620,392,2,271118,3,0.202425086,1
41,28177,567,1,240281,2,0.53222807,0
50,50111,620,1,369913,3,0.340188024,0
33,140770,361,1,259171,2,0.426857021,0
54,108578,599,2,90222,3,0.885170944,0
24,104181,702,1,437929,0,0.25985137,1
48,109941,602,2,260848,2,0.705740529,0
58,147049,552,1,17636,2,0.321061389,0
51,31826,777,2,302214,3,0.205180938,0
47,33890,668,1,296267,1,0.550993096,0
25,102428,459,1,125973,1,0.312850709,0
45,137067,465,2,430028,0,0.875826379,0
23,146044,504,1,426976,4,0.342587716,0
53,78031,566,0,9966,4,0.334424692,0
24,139440,437,2,247823,0,0.222516847,0
45,132134,667,1,385558,4,0.430873747,1
40,95020,742,2,351106,3,0.216878172,1
54,25495,316,1,84698,1,0.549220645,0
46,48481,367,0,414274,0,0.55392745,0
25,31267,432,1,46482,3,0.237270301,0
55,137897,729,1,245275,0,0.368043594,1
48,125702,607,0,7998,1,0.78247454,0
49,26743,473,2,127659,4,0.523781341,0
29,74800,711,1,66265,3,0.504227029,1
58,123475,396,1,71445,1,0.689143863,0
26,68773,453,0,378177,0,0.70041736,0
39,77042,541,2,170720,2,0.733373821,1
31,69476,603,2,458839,3,0.781337628,0
22,147967,584,0,345177,0,0.362575452,0
29,112105,326,0,351624,0,0.246466425,0
41,48552,701,1,143599,1,0.466185415,1
44,85242,659,0,371144,0,0.798568537,0
54,65772,359,0,139144,3,0.254620065,0
42,63730,501,0,410234,3,0.603167659,0
23,48948,669,2,34652,0,0.690758064,0
32,96311,832,0,9476,1,0.536985049,1
48,89093,451,1,100768,3,0.378622811,0
50,89123,401,1,163554,2,0.428416637,0
46,36535,745,1,238865,4,0.250156469,0
41,86490,528,0,198585,1,0.404808483,0
48,66562,424,2,222483,1,0.231064605,0
46,139042,535,0,283363,4,0.708427499,0
53,145251,461,0,297592,4,0.828596695,0
41,109080,652,1,478119,3,0.64345919,0
55,147844,367,0,423336,0,0.659692256,0
54,78535,472,2,273999,0,0.530499636,0
38,118991,560,1,454769,2,0.309225514,0
31,61269,516,2,466849,0,0.205407599,0
43,100674,423,2,180657,2,0.440783198,0
42,62462,461,2,483641,2,0.72604199,0
37,23127,500,0,137156,1,0.872302106,0
25,43147,753,0,103856,1,0.501759448,1
31,65528,701,0,158016,3,0.455773709,1
50,97095,761,0,432137,4,0.512170954,1
35,133100,574,1,66282,4,0.499442427,0
47,88931,505,0,92393,2,0.638115883,0
55,110925,339,1,187469,4,0.713903178,0
53,86381,572,2,134822,2,0.749470616,0
40,119468,392,1,23070,4,0.654723367,0
36,131258,341,0,191059,3,0.506406771,0
54,83749,764,1,251453,1,0.865072629,0
22,58672,678,0,61690,1,0.697713787,0
55,33731,406,0,226083,2,0.498660629,0
48,144647,627,1,66134,4,0.512607244,0
59,74512,364,1,354899,0,0.772586595,0
26,118658,664,2,374137,3,0.508378621,1
29,71024,783,2,457655,4,0.561391536,1
40,136712,323,2,298633,0,0.404086604,0
21,121121,839,2,28178,3,0.787240384,0
28,23832,361,2,346163,3,0.565599836,0
43,52332,790,1,325100,1,0.586775157,1
23,32467,572,2,183874,2,0.816472782,0
24,61025,528,1,246535,4,0.844362087,0
45,33107,319,2,67778,3,0.776935658,0
58,148347,302,0,193791,4,0.245759289,0
35,97994,720,2,431789,3,0.510456371,1
41,114202,606,0,431904,1,0.440331657,0
55,63481,731,1,116466,2,0.349460347,1
34,22581,435,2,123292,0,0.836267713,0
56,95118,814,1,495281,0,0.823048271,0
32,144010,492,2,366891,1,0.525708518,0
37,71638,714,1,241424,3,0.294192595,1
59,143714,417,2,51475,1,0.209355934,0
29,28418,508,2,317841,2,0.506926956,0
55,113627,333,0,432194,0,0.227968604,0
33,49113,617,1,165749,4,0.626689159,0
35,104363,419,1,479756,0,0.62588621,0
38,143607,824,1,15272,2,0.829257614,0
53,83044,388,1,404428,3,0.33303439,0
26,99955,811,1,288215,1,0.45997597,1
47,81030,346,0,113644,0,0.801681772,0
43,31814,821,2,211308,0,0.532007552,0
47,119340,583,0,362660,4,0.241806302,0
54,30024,676,1,153369,1,0.277548738,0
58,83288,433,1,188004,4,0.7694182,0
34,129236,547,2,242957,4,0.720588201,0
56,77836,617,0,455100,3,0.813117062,0
28,27435,735,2,426841,0,0.283202816,1
55,87084,475,2,33831,1,0.732291721,0
39,144023,650,0,255747,3,0.658573055,0
50,90601,442,2,385457,3,0.362605269,0
34,108416,697,0,128950,3,0.88173307,0
40,140871,668,0,454694,2,0.599248373,0
45,138645,800,1,330053,2,0.834814583,0
44,23407,669,2,296511,3,0.801365194,0
34,118943,681,1,181885,2,0.433187822,1
46,52940,385,2,499090,1,0.575169803,0
58,25666,759,2,25121,0,0.50195781,0
43,57122,624,1,302691,1,0.696354299,0
42,138647,821,1,330786,0,0.611629403,0
39,45092,788,1,292058,2,0.749397473,0
23,149753,696,0,383808,1,0.208226582,1
39,143402,654,2,153250,4,0.681455283,0
29,95645,587,0,72258,3,0.423345609,0
48,121190,758,2,215493,0,0.356955498,0
40,120468,835,2,65563,0,0.760868956,0
27,149207,590,0,186122,4,0.262454848,0
34,46505,467,0,329751,4,0.359922032,0
29,56713,727,2,70638,3,0.342614039,1
39,74387,789,1,360115,2,0.493877812,1
34,63169,654,1,263140,1,0.425635749,1
58,93282,495,1,411478,1,0.704327822,1
56,97511,844,1,405669,1,0.689558916,0
37,71742,310,2,244015,2,0.427829624,0
50,60522,555,1,181246,3,0.505886543,0
29,101132,695,1,383864,1,0.345535729,1
53,139622,708,1,344904,0,0.66958443,0
45,138764,661,2,404388,0,0.477355918,1
34,123489,558,0,81788,0,0.292978273,0
31,119397,302,1,285062,4,0.289085844,1
55,23880,383,2,274341,4,0.425624475,0
34,63454,455,2,364271,2,0.72312752,0
50,75711,475,1,149749,1,0.217853035,0
24,63539,771,0,409255,4,0.380442285,1
24,128984,723,0,294929,0,0.313740311,1
48,88321,433,0,271714,4,0.869534475,0
28,107985,679,2,77242,0,0.693697123,0
22,34799,576,1,409871,1,0.363262879,0
42,134584,535,1,234810,2,0.34522241,0
36,124843,312,2,52907,3,0.800621382,1
49,80102,641,1,276593,3,0.333158687,0
50,70726,334,1,291774,0,0.89794144,0
32,68784,513,0,341802,4,0.397612184,0
55,140364,711,1,51371,4,0.2590329,1
31,133034,704,1,409207,0,0.683659326,0
41,63333,793,2,29887,1,0.626749955,0
41,60828,458,2,18859,0,0.899875516,0
25,89526,409,0,421856,1,0.761460021,0
40,74362,848,2,315483,2,0.500185573,1
57,73997,825,0,489284,2,0.673628014,0
23,143973,646,0,189307,0,0.772494618,0
53,70341,578,1,269656,2,0.559608568,0
29,39073,778,0,348126,4,0.391010016,0
29,122399,410,1,289056,1,0.34707395,0
24,34549,730,0,235639,3,0.406697006,0
55,103795,841,2,125639,3,0.793648147,0
37,76920,414,2,171587,2,0.466302661,0
54,105326,389,2,413632,1,0.400664911,0
44,95515,511,0,471032,4,0.764121059,0
52,149392,849,0,212582,3,0.222344239,1
21,40316,838,1,382925,4,0.61577079,0
28,46183,659,1,441962,4,0.811542262,0
43,113860,785,1,179847,3,0.487058624,1
32,44624,671,1,369211,3,0.388522713,1
32,82515,514,0,279371,2,0.544196349,0
35,123712,314,0,411247,1,0.702234017,0
39,105781,558,1,244891,0,0.561623894,0
46,66705,762,0,300144,1,0.205347296,1
49,109326,419,0,318397,0,0.254827189,0
42,46756,427,0,115848,3,0.704929896,0
41,80390,822,0,334708,4,0.479965934,1
58,88369,624,1,125921,1,0.749343082,0
40,90821,619,1,363113,4,0.65464294,0
49,29589,805,0,389758,1,0.607061084,0
24,133012,825,2,154385,1,0.830962618,0
27,34116,349,1,250398,4,0.214925451,0
48,93181,368,1,342330,2,0.308524053,0
48,64786,690,2,227832,3,0.637063169,0
24,114686,682,1,455967,2,0.246079633,1
42,143711,315,2,319636,2,0.65147934,0
32,96425,738,2,297508,1,0.888884754,0
23,50286,431,0,416577,3,0.815165669,0
42,123081,547,1,72949,1,0.613641847,0
22,35994,572,2,111330,0,0.825783672,0
44,121039,648,0,429286,1,0.281387706,1
54,131915,783,1,108722,4,0.518285915,1
47,142961,849,0,158481,1,0.500073281,1
21,110198,656,0,34854,0,0.435513311,1
28,124672,617,2,101742,1,0.200140979,0
43,46639,347,1,124625,0,0.823720313,0
58,37205,309,0,34655,3,0.744394627,0
26,76677,532,2,408168,1,0.657000261,0
42,52930,335,2,434581,0,0.290276791,1
45,93313,712,0,481514,3,0.464743594,1
38,113851,761,0,333300,4,0.847028898,0
37,133153,303,2,235305,2,0.631850724,0
32,112509,343,0,126232,0,0.622387376,0
26,38316,554,0,192796,4,0.839188602,0
46,47304,413,1,282599,3,0.591883607,0
47,121839,696,2,223818,4,0.618336274,0
28,116058,473,0,445889,1,0.442000986,0
39,107876,554,2,137046,2,0.46000865,0
21,105366,765,1,279823,0,0.679924804,0
49,33403,576,2,197863,3,0.424304652,0
55,100052,763,2,32429,2,0.591375544,1
34,137478,801,2,285217,3,0.395437684,1
55,104627,740,1,75207,4,0.316287667,1
40,93495,368,1,35365,3,0.518081721,0
33,51932,808,2,454144,3,0.352212209,1
58,116090,625,2,247975,4,0.828946014,0
28,56701,366,1,341597,4,0.412529076,0
40,23385,603,0,111657,2,0.618181467,0
53,141324,783,1,12784,0,0.384409288,1
46,119226,847,2,379673,4,0.380613484,1
59,77241,716,0,497178,2,0.445445257,1
41,30367,458,0,135229,3,0.841112197,0
29,85030,448,0,237273,3,0.474048417,0
44,66505,326,1,256428,1,0.774886529,0
57,144462,547,1,125913,4,0.338108652,0
37,53332,400,1,148363,2,0.23371868,0
44,105178,395,1,482678,2,0.747174545,0
41,96325,683,2,293298,0,0.579312428,1
59,55268,581,0,262946,2,0.552608069,0
59,106486,621,2,292794,4,0.390544094,0
33,45563,695,1,204813,2,0.25062191,1
31,125185,577,1,238420,1,0.538002025,0
39,56404,828,2,100830,3,0.807058451,0
31,75182,562,0,303345,3,0.28401541,0
33,52991,592,0,437695,2,0.850419616,0
21,124601,593,1,77920,2,0.392310356,0
39,67663,694,1,218869,2,0.572530405,1
32,85886,812,1,448459,2,0.246555877,1
28,142002,479,1,466811,1,0.497532616,0
28,103848,534,0,167806,4,0.28812852,0
32,44127,636,2,224999,1,0.23358165,0
53,77692,307,0,86451,1,0.876590385,0
46,114389,742,2,241889,1,0.711066175,0
59,57500,838,1,379313,3,0.703340405,0
48,53785,390,1,104978,1,0.263384783,0
25,104146,571,2,47568,2,0.850545367,0
28,109126,304,1,253586,1,0.528627961,0
45,114979,518,0,161865,2,0.796598848,1
47,67997,417,1,319348,4,0.208820771,0
43,27170,414,1,444962,3,0.408744537,1
50,33303,562,1,430205,4,0.897232985,0
43,91743,605,1,185537,4,0.49948663,0
40,97852,721,0,226913,3,0.821945477,0
38,55187,506,2,197455,2,0.429598844,0
38,85034,602,1,21767,2,0.567730393,0
22,91776,411,1,305796,2,0.797953346,0
24,21893,716,0,481948,3,0.624074392,0
50,33753,584,0,89244,1,0.70763464,0
53,58090,484,0,411599,0,0.360183243,0
56,84922,520,1,469000,1,0.309123306,0
38,96768,743,2,368877,1,0.36121451,1
57,79412,416,0,327233,4,0.545134052,0
39,142406,369,0,31440,0,0.760675335,0
48,76030,369,0,319587,2,0.447795695,0
40,37509,726,2,323469,1,0.595371047,0
53,88653,742,1,222838,3,0.763368723,0
32,56929,436,1,231262,1,0.367143526,0
35,149626,803,1,60919,2,0.818083014,0
59,68291,430,0,152683,1,0.867157619,0
22,24042,517,1,199555,4,0.227279095,0
49,82574,470,0,420673,4,0.241377777,0
30,57201,774,2,408472,1,0.263671803,1
22,112282,428,2,453072,4,0.743737886,0
31,34016,356,1,307677,3,0.332535862,0
33,45022,480,0,366970,0,0.707987191,0
30,120962,545,0,103995,1,0.508893249,0
34,47938,443,1,164353,3,0.785378507,0
38,63678,350,2,334419,3,0.765988789,0
29,138171,667,2,399741,3,0.871763793,0
59,149638,758,2,152525,2,0.375726495,1
48,121248,517,2,404467,1,0.360467414,0
23,81720,556,2,375888,1,0.222055583,0
40,125514,455,1,24507,1,0.487291267,0
26,76805,741,1,215468,0,0.521344218,1
47,94323,324,1,222716,3,0.875159683,0
22,21986,835,2,426122,1,0.781549706,0
49,96478,359,2,471401,4,0.316754203,0
58,102994,766,1,497807,2,0.758942554,0
23,32161,733,1,280337,0,0.324809497,0
36,40689,365,2,494774,2,0.254435549,0
50,147101,405,0,364336,3,0.785957926,0
22,114699,395,1,243143,4,0.883171707,0
37,80924,467,2,217521,3,0.261682981,0
32,121311,341,2,331186,1,0.769747413,0
55,119273,403,1,326660,2,0.801448854,0
21,94308,503,0,479381,4,0.283128909,0
35,121128,819,2,166764,2,0.39827743,1
46,83745,581,1,337634,0,0.713562447,0
57,146881,342,2,38512,4,0.765411196,0
41,21211,409,2,146791,0,0.447781885,0
51,20229,509,2,191499,4,0.31195058,0
45,138972,348,2,425865,1,0.653841133,0
43,68542,414,0,17402,2,0.691378022,0
44,34345,454,1,370024,2,0.552525498,0
58,121489,802,1,124764,3,0.301458747,1
48,51819,370,1,145288,4,0.791140721,0
41,67779,818,1,250739,4,0.651686171,0
38,102421,635,1,36050,0,0.808414974,0
56,112244,366,0,100808,4,0.853078352,0
55,85584,792,2,55093,2,0.763988499,0
29,39950,512,2,10050,4,0.87106019,0
58,35173,480,1,313860,3,0.867980422,0
50,137743,547,2,120455,3,0.633541189,0
54,78032,513,2,400654,2,0.709721871,0
52,135074,658,2,375830,2,0.689585975,0
23,119273,548,1,52431,2,0.634795337,0
23,48036,815,1,248445,4,0.213548623,1
48,143885,387,0,283904,4,0.449134677,0
35,132857,475,1,475830,1,0.27005482,0
43,91356,725,0,152545,0,0.410181377,1
31,34292,380,1,48815,4,0.247995365,0
52,23052,437,2,198532,1,0.844022048,0
56,64377,732,0,407473,1,0.515930941,1
53,109317,769,0,92986,3,0.332555113,1
44,87838,649,0,30634,4,0.609345462,0
59,87819,425,1,327547,1,0.337515653,1
54,133689,608,0,51573,3,0.763108225,0
48,128103,529,1,426864,0,0.414143377,0
57,35620,759,0,228784,3,0.420430443,0
27,50461,644,1,447196,0,0.808965661,0
24,40750,609,0,132099,2,0.591442019,0
57,118426,319,2,277440,2,0.821111474,0
21,108719,840,2,458413,3,0.489021621,1
21,29472,776,0,289103,2,0.440749388,0
40,89263,568,1,19570,4,0.554342098,0
39,132036,302,1,302567,3,0.24304417,0
49,77602,315,1,85263,1,0.30794054,0
30,45523,657,2,416115,4,0.353665145,1
38,50766,432,2,171857,3,0.771674098,0
48,123262,611,2,117446,0,0.71365913,0
55,86060,781,1,198878,2,0.335315095,1
51,29079,843,1,324107,2,0.393723295,0
47,28399,604,1,476091,2,0.860983304,0
31,80726,568,0,39341,3,0.260062074,0
58,112906,713,0,10597,4,0.583218569,1
25,36532,324,0,490864,0,0.565404894,0
28,142689,615,2,408460,2,0.707995472,0
54,102357,575,2,139868,4,0.383004763,0
32,63162,688,1,112127,1,0.854340856,0
58,23749,743,0,80589,1,0.487408017,0
21,31353,726,1,426744,0,0.400003725,0
51,132313,356,0,251992,2,0.435808592,0
24,48477,667,0,416864,1,0.444105644,1
25,44570,641,1,351111,4,0.33924989,0
50,106373,603,1,136607,4,0.849637744,0
44,31437,673,0,315613,1,0.322412629,0
23,58104,411,0,200984,2,0.817982844,0
31,83370,305,2,311637,0,0.483450454,0
24,24551,578,1,470633,2,0.388493538,0
46,88359,681,1,50785,3,0.338956267,1
47,74880,312,1,258138,1,0.553039631,0
47,32916,602,1,352161,3,0.66848098,0
26,146150,459,0,374915,1,0.828754721,1
35,100703,453,2,396170,0,0.656712609,0
50,61445,480,1,499593,2,0.538563743,0
57,67636,825,0,464777,2,0.223433245,1
57,93927,479,0,166941,1,0.840798834,0
57,98194,676,0,201166,4,0.83165847,1
55,49685,467,0,236427,3,0.465101877,0
43,71134,513,0,35192,2,0.220324264,0
26,108916,449,1,205229,2,0.713358686,0
24,127967,315,1,494318,1,0.754176614,0
38,114455,390,2,484699,4,0.579726081,0
29,147763,419,1,84941,3,0.48201249,0
49,87847,552,0,324688,4,0.795792986,0
33,59993,359,2,140475,4,0.334761492,0
37,64333,565,0,434307,1,0.507690732,0
52,128574,708,0,188582,4,0.217140278,1
42,78865,330,1,486277,3,0.31480737,0
24,99096,320,0,10017,0,0.858581864,0
25,69756,588,1,175275,0,0.604658275,0
57,142863,842,0,192545,3,0.763914631,0
33,81192,797,2,188195,1,0.54055029,1
54,80686,773,0,315404,2,0.784378969,0
42,68733,704,1,50938,1,0.577265358,1
43,124089,847,0,194001,3,0.203176399,1
23,45993,431,1,90265,4,0.829789305,0
54,50492,623,1,492182,0,0.303996284,0
52,40981,431,2,371264,4,0.515388333,0
41,44143,820,1,173444,1,0.53367203,1
41,97603,329,2,368872,3,0.233065392,0
31,109452,600,2,189324,0,0.23714927,0
59,80277,303,0,281772,3,0.733786267,0
24,127044,624,2,390383,0,0.410315553,0
21,131957,808,1,148573,0,0.486739716,1
48,69990,536,1,123165,0,0.594878761,0
44,148406,834,2,428347,1,0.461370273,1
55,82888,315,0,356246,3,0.742526199,0
33,89351,833,2,356504,2,0.819125258,0
54,117372,745,2,124346,2,0.241802519,1
31,69999,802,1,335492,2,0.644782369,0
56,123013,529,0,365492,3,0.422362005,0
37,122811,406,0,97862,4,0.608292695,0
55,124879,688,0,251393,3,0.538735123,1
38,90309,562,0,14402,0,0.433574965,0
42,32446,364,1,96861,4,0.266370952,0
44,50733,564,0,454172,0,0.591607938,0
39,139156,637,0,393265,0,0.278954796,0
57,96000,600,0,187992,3,0.309284062,0
59,68632,677,1,267084,2,0.887522678,0
41,41576,474,1,112089,4,0.421693633,0
28,23320,451,0,31000,1,0.609105333,0
48,30750,775,1,356939,2,0.390562359,0
25,123002,565,2,117885,1,0.805856607,0
37,73463,628,0,203534,3,0.398338134,1
57,46572,462,1,464608,4,0.456819606,0
56,138361,737,0,273132,3,0.625871304,0
39,37948,642,0,210351,1,0.808990695,0
47,146898,666,1,324143,0,0.771349908,0
54,136528,764,2,467890,3,0.38470192,1
31,58826,498,0,245456,4,0.78068847,0
32,109051,799,2,217690,3,0.690836721,0
41,47867,315,1,451642,2,0.892879943,0
31,80231,595,0,457040,3,0.854813368,0
59,86262,810,1,118174,1,0.573195705,1
48,111356,538,1,234982,3,0.724950033,0
25,146340,600,1,210471,4,0.599125791,0
37,92233,305,1,65659,3,0.616496809,0
40,64678,519,0,436006,3,0.271050581,0
32,127561,752,2,250776,4,0.201571996,1
26,32963,732,2,100343,3,0.233730462,0
37,84360,685,0,420334,4,0.876641468,1
39,69434,594,0,188097,1,0.28838776,0
46,86617,417,2,389597,4,0.231072793,0
52,40269,704,2,64938,1,0.416750947,1
26,137569,311,0,10149,1,0.611725958,0
56,96312,508,1,43079,4,0.863922451,0
58,117352,464,0,138556,3,0.689921305,0
31,99732,593,2,453690,2,0.393447078,0
53,137658,818,1,488943,4,0.857340613,0
44,127648,377,2,380460,3,0.225228753,0
43,101494,733,1,315745,1,0.885337805,0
35,108905,376,2,253965,0,0.241048491,0
47,97225,347,1,310953,2,0.727694981,0
31,102867,381,0,156863,3,0.231708277,1
37,57528,508,0,205415,2,0.85209301,0
34,144597,744,1,162720,0,0.276066128,0
47,98972,821,1,429306,0,0.235335309,1
38,85602,328,0,357780,0,0.822485608,0
48,116261,603,0,135366,4,0.267055719,0
24,110748,764,1,232557,2,0.758551904,0
27,143193,801,1,106477,4,0.722924248,0
55,146277,745,0,22857,0,0.619214627,0
29,53332,789,2,392449,3,0.464573904,1
28,144481,727,0,198399,0,0.840906385,0
37,110937,658,1,248588,4,0.809756879,0
37,149529,390,1,229458,0,0.498372978,0
53,98929,352,2,254098,0,0.362207469,0
52,89206,503,0,179039,4,0.390800169,0
28,111137,455,1,320853,4,0.354226504,0
39,22251,301,0,466164,3,0.578876374,0
58,65717,656,1,184933,4,0.80797718,0
23,119108,357,2,121839,3,0.741528377,0
25,47027,553,0,204790,1,0.756857322,0
33,117382,479,0,128307,1,0.513801944,0
51,106551,792,2,127850,4,0.425711382,1
36,29583,334,1,25948,0,0.730149039,0
52,70387,374,1,300926,2,0.755308793,0
42,43104,588,0,186828,0,0.686747595,0
49,32224,670,2,349933,4,0.222474986,0
42,80624,628,0,110217,3,0.612779282,0
23,76058,603,0,237103,0,0.44293208,0
30,124320,520,1,204460,1,0.337334924,0
41,116372,463,1,482744,4,0.686076684,0
36,49299,779,1,465025,0,0.387968295,1
32,98572,754,1,143721,0,0.838988811,0
22,105469,674,1,165074,3,0.408655352,1
44,97928,519,2,39723,3,0.58862642,0
55,149518,553,0,79314,3,0.779433515,0
50,93474,487,2,357456,2,0.481482837,0
50,24141,490,0,206157,4,0.780060571,0
55,43350,688,1,217471,4,0.706587478,0
39,95082,514,2,278953,1,0.844606167,1
28,90871,674,0,456385,1,0.428084194,1
46,25077,385,1,144374,4,0.273519645,0
27,66015,773,1,275244,0,0.501244649,1
50,91147,830,2,204519,4,0.750069428,0
27,79180,346,2,344771,2,0.515304579,0
23,60857,364,2,79635,1,0.383391551,0
21,121196,774,1,322164,1,0.219322224,1
56,79840,445,0,10663,1,0.419116662,0
45,145463,681,0,362584,4,0.699366778,0
57,79902,365,2,492043,1,0.303329629,0
21,25577,816,0,180721,1,0.438615566,1
35,40002,392,1,314280,4,0.214162023,0
57,70711,725,0,251314,0,0.705228502,0
33,59451,767,1,260855,1,0.816478133,0
28,119811,393,2,373746,1,0.597969822,0
25,69103,432,0,41104,1,0.218110474,0
29,48647,733,1,44137,2,0.352337719,1
21,54831,640,2,400750,4,0.506928395,0
56,138330,613,2,334906,1,0.611306854,0
55,120304,511,2,450661,2,0.54739344,0
22,116498,819,2,145657,0,0.841106232,0
43,148949,458,0,491012,0,0.857045421,0
29,133870,567,1,491163,2,0.275006724,0
54,115119,773,0,234542,0,0.296873615,1
34,86830,709,1,343582,3,0.450638439,1
24,100632,773,2,41392,0,0.494864417,1
50,56833,655,0,351411,3,0.610246685,0
51,132394,492,2,219396,2,0.741211825,1
58,112864,570,1,167198,3,0.295037394,0
31,44398,413,2,309629,0,0.761847787,0
55,144633,822,0,247479,1,0.627019819,0
28,81554,354,0,312942,3,0.886619123,0
23,70755,364,1,204382,0,0.655817375,0
34,37706,571,1,145089,1,0.701264053,0
33,42340,801,0,161772,2,0.336646206,1
52,84994,661,0,357824,2,0.738203369,0
54,83884,445,0,100446,4,0.255486324,0
39,104361,508,0,434723,2,0.659571305,0
58,37482,585,1,183751,4,0.238901036,0
36,74225,309,0,228293,2,0.280658075,0
22,78849,485,1,94938,2,0.275506392,0
37,94854,763,0,42232,2,0.236738845,1
54,61256,433,0,231671,4,0.424797242,0
36,129545,470,2,487877,4,0.896046721,0
58,128721,512,2,422236,3,0.443757758,0
22,101110,829,0,364383,0,0.732543139,0
22,133606,801,1,62172,0,0.292621911,1
46,34650,326,0,364449,0,0.518143756,0
33,66118,367,2,149818,2,0.329581085,0
51,48930,707,0,258048,0,0.334468019,1
54,105707,408,2,461753,4,0.269783026,0
59,149030,373,0,9094,3,0.502430907,0
23,120400,561,0,73466,1,0.252874445,0
28,31801,667,1,366211,3,0.836867949,0
43,71360,536,2,297899,0,0.513530225,0
34,107908,665,2,231713,0,0.786996299,0
47,36559,585,2,147624,4,0.885625115,0
49,52334,677,1,499970,3,0.674445425,0
59,125473,675,0,195563,4,0.83105753,0
59,33288,375,1,417995,4,0.294757264,0
21,42398,308,0,296144,1,0.780995552,0
37,96230,495,1,221711,4,0.389852133,0
50,32191,589,1,452169,4,0.530818627,0
33,38051,360,2,62564,1,0.652607854,0
41,81715,688,1,150174,2,0.832480515,0
39,30737,307,0,137933,2,0.837695661,0
39,85140,668,1,310718,1,0.264471664,1
45,45251,344,1,168754,4,0.455188842,0
42,70975,643,0,83819,0,0.755222645,0
51,25147,674,2,358277,3,0.692209822,0
37,70508,326,0,250869,0,0.218446712,0
43,72224,492,0,82972,0,0.514922584,0
52,39643,656,0,388381,4,0.780477167,0
30,58967,361,1,361104,3,0.716379106,0
30,118850,361,1,201257,3,0.488294855,0
